author_id,author_name
30820,"Richard A. Shweder, Thomas R. Bidell"
30821,Mark Davenport
30822,"Joseph Mercola, Ben Lerner"
30823,"The Nimbus-2003 Programming Team, Edmund Kern, Roger Highfield"
30824,Ernst Berger
30825,E. Kay M. Tisdall
30826,"Cynthia Copeland Lewis, Cynthia Copeland, Thomas Lewis, Emily Kerr"
30827,Janice McArthur
30828,"Allen W. Gottfried, Adele Eskeles Gottfried, K. Bathurst, Diana Wright Guerin"
30829,"Diane Bair, Pamela Wright, D. Bair"
30830,Helen Brown
30831,Elwood Craig Davis
30832,Laura A. Jana
30833,"Liz Rothlein, Terri Christman"
30834,Missy Chase Lapine
30835,Sally Humphrey
30836,Chandrasen K. Sinha
30837,H. B. MacLean
30838,Eric Marshall
30839,"Anne H. Lundin, Wayne A. Wiegand"
30840,Heidi Morrison
30841,"Angela Anning, Mog Ball"
30842,Sabine Schlegelmilch
30843,Nicole Seitz
30844,Sharon Grover
30845,"Jenny Cook-Gumperz, William A. Corsaro, Jürgen Streeck"
30846,Carla Ross Trantham
30847,Demetria Clark
30848,"Graham Brotherton, Helen Davies, Gill McGillivray"
30849,Gary C. Morchower
30850,Association for Library Service to Children
30851,Henri Delacroix
30852,M. E. A. Freeth
30853,Nico Arts
30854,"Kan, Tadamichi"
30855,Lothar Bönisch
30856,India. Office of the Registrar General
30857,Herschel Thurman Manuel
30858,"Lewis Carroll, Morton N. Cohen"
30859,Rob Kemp
30860,Jonathan London
30861,Bernice C. Bush
30862,Rowan Coleman
30863,Pierre Blanchard
30864,Gerhard Augst
30865,R. W. Rutherford
30866,Hannah Lothrop
30867,Lara Zibners
30868,Washington State Planning Council.
30869,Anna Sharpless Brown
30870,Nāyif Nawāyisah
30871,Marie Rankin
30872,Anne Robinson
30873,"Marleen McClelland, Marleen Iannucci McClelland, Roberta G. Sands"
30874,Great Britain. Special Assistant Commissioners on the Employment of Women and Children in Agriculture.
30875,Anna Louise Strong
30876,Bạch Long Dương
30877,Justin Fishbein
30878,Tao Nyeu
30879,Swen Körner
30880,"Mezhdunarodnai︠a︡ nauchhno-prakticheskai︠a︡ konferent︠s︡ii︠a︡ ""Chtenie v sisteme sot︠s︡iokulʹturnogo razvitii︠a︡ lichnosti"" (2006 Saint Petersburg, Russia)"
30881,Mary Batchelor
30882,Lian Gogali
30883,Betty Terry Smith
30884,Chris Maiocco
30885,Liz Schuster
30886,GOB/UNICEF Country Programme of Co-operation.
30887,"United States. Congress. House. Committee on the Judiciary. Subcommittee on Crime, Terrorism, and Homeland Security"
30888,Ann Taylor
30889,Linda Hart-Hewins
30890,"Linda Hart-Hewins, Jan Wells"
30891,"Laura E. Kelly, James Patterson"
30892,James Kelman
30893,"E. Kay M. Tisdall, Kay Tisdall, John Davis, Michael Gallagher"
30894,Margaret Fenton
30895,Roger Sutton
30896,Arnold Gesell
30897,Great Books Foundation (U.S.)
30898,Alison Gangel
30899,Kevin Mackway-Jones
30900,"Astrid Lindgren, Riwkin-Brick, Anna"
30901,Haiti.
30902,Nancy Pearl
30903,Sakae Shioya
30904,Elizabeth Harrison
30905,Garry B. Trudeau
30906,Susan Markel
30907,Fortuné Du Boisgobey
30908,C. Truett Baker
30909,Joel Shew
30910,Karyn Henley
30911,"Laura E. Kelly, Ronald Anthony"
30912,Errol Goodman
30913,Juliet Concord
30914,Kurt Joseph
30915,Michael K. Frith
30916,Alyrio Cavallieri
30917,"Lori Rotskoff, Laura L. Lovett"
30918,Franz Alexander Lust
30919,Katy Holland
30920,Susan Stan
30921,Evelyn M. Field
30922,Kirsten Hall
30923,Eli Horowitz
30924,"Margaret B. Puckett, Janet K. Black"
30925,"Ruth Berman, Judy Barrett Litoff"
30926,Damian Fowler
30927,Rajia Hassib
30928,Stephanie Calmenson
30929,Elena Delle Donne
30930,United States. Congress. Senate. Committee on Interstate Commerce
30931,Lucy Mao
30932,Arthur Edward Waite
30933,Jenene Warmbier
30934,Claus Larass
30935,Dorothy Leigh
30936,David Mordecai Levy
30937,Christina A. Smith
30938,Sylvia Massey
30939,David Stampe
30940,Jane Anne Collins Hill
30941,Rubén Kaztman
30942,Martin Leon Hoffman
30943,Phoebe Hichens
30944,Jean Harrowven
30945,[name missing]
30946,Eddie Williams
30947,Patricia Edge
30948,James Smith
30949,"White House Conference on Children in a Democracy (1939-1940 Washington, D.C.)"
30950,Willis David Mathias
30951,Jessaca B. Leinaweaver
30952,Tara Zahra
30953,Virginia. State Board of Education.
30954,Ursula Nies
30955,Reinold Funke
30956,University of the State of New York. Bureau of Elementary Curriculum Development.
30957,Sir James Frederic Goodhart
30958,Marcel Baroë
30959,Ḥusayn ʻAbd Allāh Nashwān
30960,Yuki Ōtō
30961,Rose Maurer
30962,"Judy Gelman, Judy Gelman, Vicki Levy Krupp"
30963,"Angela Smith, Angela Smith, Jennifer Sander"
30964,Claudia Louise Lewis
30965,Ukraïnsʹka avtokefalʹna pravoslavna t︠s︡erkva.
30966,Richard West
30967,Lucy Hilgendorf
30968,United States. Congress. House. Committee on Alcoholic Liquor Traffic
30969,Lucy Manning
30970,"Anne Sutherland, Anne Sutherland, Beth Thompson"
30971,Petra Gretsch
30972,Hans Schleicher
30973,Louis Tuft
30974,Ignacio Elguero Olavide
30975,Cynthia MacGregor
30976,Christian Alt
30977,Lila Penchansky
30978,Sharron L. McElmeel
30979,Ana Pizarro
30980,Remy Charlip
30981,Great Britain. Department of Health. Social Services Inspectorate.
30982,Michael Gelfand
30983,"International Conference on ""Better Health for Women and Children through Family Planning"" (1987 Nairobi, Kenya)"
30984,Kenneth E. Barber
30985,"Francisco J. Villarejo, F. J. Villarejo"
30986,Robert Richardson Sears
30987,Arthur Evans Moule
30988,Frank K. Shuttleworth
30989,Leslie Lehr Spirson
30990,Great Britain. Parliament. House of Commons. Education and Skills Committee.
30991,Beverly Ann Goldfield
30992,Ernestine Giesecke
30993,"Calvet, Jean"
30994,W. Allan Walker
30995,Clara J. Kircher
30996,"Danièle Alexandre-Bidon, Daniele Alexandre-Bidon, Didier Lett"
30997,Sally Crawford
30998,Marjorie R Hancock
30999,Alon Bement
31000,ʻUmar al-Ṭayyib Dūsh
31001,Edith Sher
31002,Alton M. Broten
31003,Rose C. Engel
31004,Robert Collis
31005,Saʻd Abū al-Riḍā
31006,Leland H. Stott
31007,Peter Clemmons
31008,Felix Würtz
31009,Margaret M. Pearson
31010,Marsden Wagner M.D.
31011,Caroline Castle
31012,Christian Felix Weisse
31013,Kent Johansson
31014,Leandro Alfonso
31015,Scévole de Sainte-Marthe
31016,Marilyn Sargent
31017,Kathryn Perkinson
31018,Emma MacLennan
31019,James G. Logan
31020,Agnes Lack
31021,Marjorie Lorraine Jones
31022,Nancy Schmalzried Maylath
31023,Sandra McClure Porteous
31024,Donald Gilbert McKinley
31025,Nikki Grimes
31026,John W. Stewig
31027,Stephen D. Frederick
31028,Patricia Ann Broen
31029,Lisa Aversa Richette
31030,"Alexander Luria, F. Ia. Yudovich"
31031,Frederick William Faber
31032,Waluyadi
31033,May Lazar
31034,R. D. Laing
31035,A. Gnana Prakasam
31036,Gail Terry Grimes
31037,Xavier Lefebvre
31038,Victoria Smallpeice
31039,Irma McDonough
31040,Charlie Taylor
31041,Soefyanto
31042,"R. Paul St. Amand, St. Amand, R. Paul., Claudia Craig Marek"
31043,Margueritte Harmon Bro
31044,Lorrie Moore
31045,World Health Organization (WHO)
31046,Anya Jabour
31047,Rebecca DeAngelis Callan
31048,National Research Council (US)
31049,"Fuller, Muriel"
31050,Bob Morris Jones
31051,Samuel Walter Kelley
31052,Lisa Donohue
31053,Nancy Parent
31054,Maria Rita Crema
31055,Emeterio Payá Valera
31056,"Andrew, Thomas M.D."
31057,ʻImād Ṣiyām
31058,Riz̤ā Rahguz̲ar
31059,Roberto Céspedes Ruffinelli
31060,Vanessa Miles
31061,Helen Huus
31062,"K. Rose, J. N. Van Den Anker"
31063,Daniel R. Miller
31064,"Arthur Cooper, David W. Tuggle"
31065,Rena D. Grossman
31066,"Charles A. Rockwood, James H Beaty, James R Kasser"
31067,Sue Ann Alderson
31068,Bernard Lo
31069,"Hillel Goelman, Sally Ross"
31070,Grolier Incorporated
31071,"Gerald B. Merenstein, David W. Kaplan, Adam A. Rosenberg"
31072,"Hall, Nigel, Jackie Marsh"
31073,Xavier Salmon
31074,Amy Lilwall
31075,Katie Flynn
31076,Annie Renonciat
31077,Frances Jenkins Olcott
31078,Kate Waters
31079,Sara Lewis
31080,Federico Axat
31081,Tana Hoban
31082,Salina Yoon
31083,Gillian Lathey
31084,Scarlett Lewis
31085,Jay W. Griffiths
31086,Adele Whitby
31087,Walter W. Tunnessen
31088,Eddie Joyce
31089,Daniel T. Willingham
31090,Albert V. Carron
31091,Harriot E. Hassler
31092,Tamara R. Mose
31093,Stephen E. Mawdsley
31094,"John R. Weisz, Alan E. Kazdin"
31095,Gloria T. Delamar
31096,"LUKE DELANEY, Luke Delaney"
31097,Rebecca Elliott
31098,"Bob Shuman, Stephen Fife, Marit E. Shuman, Eloise Rollins-Fife"
31099,James G. Dwyer
31100,Eric Reed
31101,Karen Leggett Abouraya
31102,Brad Montague
31103,Robert T. Kiyosaki
31104,"Mary Ann Mason, Eileen D. Gambrill"
31105,"Anna Strhan, Parker, Stephen G."
31106,Patricia Crain
31107,"Pan American Sanitary Bureau, UNICEF"
31108,Melinda Papp
31109,Benjamin Johncock
31110,"Nicola Ansell, Natascha Klocker, Tracey Skelton"
31111,"L. Alanen, E. Brooker, B. Mayall"
31112,Susan Tordella
31113,"Hirokazu Tsukahara, Kazunari Kaneko"
31114,Kelly Farley
31115,"Alexander Bagattini, Colin Macleod"
31116,Els de Temmerman
31117,"Richard G. Azizkhan, T. R. Weber, Moritz Ziegler, Richard Azizkhan, Thomas R. Weber, Ziegler, Andrea Trigg Stevens, Medascend, Medicode"
31118,"R. Grant Steen, Grant Steen Ph.D., Joseph Mirro M.D., St. Jude Clinicians, Scientists"
31119,"Patricia A. Moloney-Harmon, Sandra J. Czerwinski"
31120,"Christine Alexander, Juliet McMaster"
31121,"Barry S. Hewlett, Michael E. Lamb"
31122,Catherine Woram
31123,Samantha Brennan
31124,"Peter Selby, Clifford Bailey"
31125,"Helen Handley, Andra Samelson"
31126,Virginia Olcott
31127,"Maria J. Troulis, Leonard Kaban, Maria Troulis"
31128,Francelia Butler
31129,Robert Alan LeVine
31130,"Sidney I. Dobrin, Kenneth B. Kidd"
31131,Rob Reid
31132,"Ross D. Parke, Elder, Glen H., Jr."
31133,Sheila Livingstone
31134,"Ingrid E. Castro, Melissa Swauger, Brent Harger"
31135,"Nisha Dogra, Michelle O'Reilly, Pablo Daniel Ronzoni"
31136,"Catherine Bernard, Shea, John J., Patrick Smith"
31137,"Raj Persaud, Sue Bailey, Mike Shooter, Tanya Byron"
31138,"Janet Shepherd, John Shepherd"
31139,Margaret Humphreys
31140,"Louca-Mai Brady, Berni Graham"
31141,"Jennifer Heath, Ashraf Zahedi"
31142,La Verne Tolbert
31143,Jan Pettersen
31144,Susie Woo
31145,"Lori S. Wiener, Maryland Pao, Anne E. Kazak, Mary Jo Kupst, Andrea Farkas Patenaude"
31146,"Sean MacBlain, Jill Dunn, Ian Luke"
31147,"Christine Young, Tracy Dowling"
31148,"Adrian Schober, Debbie Olson, Jen Baker, Jessica Balanzategui, Noel Brown"
31149,"Irwin Redlener, Jane Pauley"
31150,Djanet Sears
31151,"Chris Boyatzis, Ellen N Junn, Ellen Junn"
31152,Sean Longden
31153,Elly Griffiths
31154,Elizabeth T. Gershoff
31155,Amy R. Wolfson
31156,"Richard Ruth, K. Mark Sossin"
31157,"Rebecca Treiman, Brett Kessler"
31158,Elena Jackson Albarran
31159,"J. -C Carel, Paul A. Kelly, Yves Christen"
31160,Yuxiu Li
31161,"J. Sköld, S. Swain"
31162,"Uwe P. Gielen, Sunghun Kim"
31163,"Asher Ben-Arieh, Ferran Casas, Ivar Frønes, Jill E. Korbin"
31164,"Inter-American Development Bank, Samuel Berlinski, Norbert Schady"
31165,Rebecca Otowa
31166,"Gill Watson, Sandra Rodwell"
31167,Cynthia E. Lamy
31168,N. Cocks
31169,E. Porter Dyer
31170,Nadezhda Konstantinovna Krupskaiā
31171,Catherine Cruzan
31172,Elizabeth Elliott
31173,Anita Casavantes Bradford
31174,Michelle A. Clifton-Soderstrom
31175,Rosalinda V. Hutton
31176,Ann Marie Kordas
31177,Alison Clark
31178,"Heinz-Hermann Krüger, Cathleen Grunert, Katja Ludwig"
31179,"Simon Sleight, Shirleene Robinson"
31180,Christopher Hope
31181,Rory Clark
31182,Francis Warner
31183,John C. Piacentini
31184,Patricia Skidmore
31185,Kelcey Wilson-Lee
31186,"Joan W. Gandy, Thomas Gandy"
31187,Alvin Hall
31188,"Tali Gal, Benedetta Duramy"
31189,David Fontana
31190,Ruth Vander Zee
31191,Paula S. Fass
31192,Kirsten Hubbard
31193,Tina Nolan
31194,Maya Shetreat-Klein
31195,Mira Ptacin
31196,Brad M. Reedy
31197,Yusuke Yonezu
31198,Katja Rowell
31199,Sandra McLeod Humphrey
31200,Mary C. Clement
31201,"Dusinberre, Juliet."
31202,"Barry Goldson, Michael Lavalette, Jim McKechnie"
31203,G. F. Green
31204,Francesco Ruscello
31205,"Sarah Stickney Ellis, Sarah Stickney Ellis"
31206,Phyllis L. Newcomer
31207,William Moseley
31208,Joanne Kelly
31209,"Virginia Haviland, Margaret N. Coughlan"
31210,Elaine Morgan
31211,June Barraclough
31212,Sheila Pickles
31213,"Kathleen O. Ryan, Mike Poglitsch"
31214,Judith L. Meece
31215,Leonard E. Swischuk
31216,Tonia K. Shamoo
31217,Ellyce Field
31218,Nicholas Wrazen
31219,Richard Panchyk
31220,Ina R. Friedman
31221,Mary Elizabeth Tebo
31222,Albert E. Stone
31223,Eda J. LeShan
31224,Pramilla Senanayake
31225,Linda Gray Sexton
31226,Trevor Hamilton
31227,Joanna Blythman
31228,Nelly S. Toll
31229,Christine Leeson
31230,Marjorie Newman
31231,Alex Richardson
31232,J. Michael O'Malley
31233,Ian Milligan
31234,Bingxin
31235,Paul Diday
31236,"Mary C. Ottolini, Christina K. Ullrich"
31237,Henry Llewellyn Williams
31238,L. J. Charleston
31239,David M. Rosen
31240,"Philip W. Davidson, Susan L. Hyman"
31241,"David M. Csinos, Joyce E. Bellous, Brian D. McLaren"
31242,Precious McKenzie
31243,Betsy Schmitt
31244,Beverly Otto
31245,"Sharon Kangisser Cohen, Eva Fogelman, Dalia Ofer"
31246,Richard F. Heller
31247,Viviana A. Rotman Zelizer
31248,Jean Grasso Fitzpatrick
31249,Deborah Morgan
31250,Donald E. Mayer
31251,Marcie Muir
31252,"Coleman, Michael"
31253,Bernie McGill
31254,Karen D'Angelo Bromley
31255,Michael Reagan
31256,Laura Sutherland
31257,Anne McIntyre
31258,John Cech
31259,Sylvia Walker
31260,Susan Goodman
31261,Anne Civardi
31262,S. Jackson
31263,Grace Spencer
31264,Karen Casey
31265,"Condie, D. Francis"
31266,Pauline Neff
31267,Otakar Chaloupka
31268,Diane Mason
31269,Penny Starns
31270,Claire Rudolf Murphy
31271,Leslie Beckett
31272,Lesley Morrow
31273,Ibtisam Barakat
31274,William M. Powell
31275,Kara Durbin
31276,British Broadcasting Corporation
31277,Sheila Edwards
31278,Marjorie R. Hancock
31279,"Sharon Lockhart, Kathy Halbreich, Linda Norden, Frances Stark"
31280,Sebastianus Austrius
31281,Virginia L. Kroll
31282,Joyce Boorman
31283,Bruce Weber
31284,David M. Roulin
31285,Jane (Werner) Watson
31286,Greta Bolin
31287,Jeremy M. Anglin
31288,Werner F. Leopold
31289,Nevada. Legislature. Legislative Auditor.
31290,"Eleanor Graham Vance, Eleanor Graham Vance"
31291,Eric Ashworth
31292,Eloise Ramsey
31293,J. Betty Jeffery
31294,Roberto Thomas
31295,Dorothea Agnes McCarthy
31296,Barbara Wall
31297,Olga M. Prawossudowitsch
31298,Wallace Clare
31299,H. C. Beeching
31300,Dorothy A. McGinniss
31301,Joan E. Cass
31302,Donald Moyle
31303,Stanley D. Klein
31304,Charles F. Reasoner
31305,"Samuel Renshaw, Vernon L. Miller, Dorothy P. Marquis"
31306,Margaret Hooton
31307,Marion O. Lerrigo
31308,Lois Joan Sanders
31309,Henryk Grynberg
31310,Women on Words & Images (Society).
31311,Irina Stickland
31312,Chester Roy Garvey
31313,"Morton, John S., John S. Morton, Mark C. Schug"
31314,Felicity Hughes
31315,Christine Wood
31316,Wilfrid Dyson Hambly
31317,Ian Turner
31318,Mark D'Arcy
31319,"Joan M. Sayre, Joan M Sayre"
31320,Kathe Wunnenberg
31321,Jean Chazal
31322,Patricia Smeltzer
31323,United States. National Commission for the Protection of Human Subjects of Biomedical and Behavioral Research.
31324,Marguerite Auzias
31325,Phillis Emily Cunnington
31326,Elaine Sutherland
31327,Alex Wheatle
31328,Margaret Nancy Cutt
31329,Walter Joseph Homan
31330,Eve Lewis
31331,Ernestina Acosta
31332,Marc Bernheim
31333,"Barbara Harrison, Gregory Maguire"
31334,John E. Corrigan
31335,Mary Ryan
31336,Deborah Kovacs
31337,John Eberle
31338,Ava Leach James
31339,Dorothy Rood
31340,Margaret M. Heaton
31341,"Sloane, William."
31342,Louis Ombrédanne
31343,"Bridges, Milton Arlanden"
31344,Hedda Walther
31345,Dankward Kodlin
31346,Tarō Yashima
31347,Lore Cowan
31348,Perry Ward Holaday
31349,Dewey W. Chambers
31350,Helge Adler
31351,Olive M. Stone
31352,Ronald Philip Albert Edwards
31353,Pamela J. Hawthorn
31354,"Internationale Jugendbibliothek (Munich, Germany)"
31355,"Mary M. Alexander, Marie Scott Brown"
31356,"Butler M. Atkinson, W. darrow, l. armstrong"
31357,"Miller, Nathan"
31358,Cecil De Witt Boney
31359,Pat Thomas
31360,Virginia Fleming
31361,Georgina O'Hara Callan
31362,"Elin McCoy, Elin Mccoy"
31363,"Basil Bernstein, Basil B. Bernstein"
31364,Rutherford George Montgomery
31365,Deanna Luke
31366,Bernadette Carter
31367,Erica Goode
31368,Valerie Muter & Helen Liekerman
31369,United States. Congress. House. Committee on the Judiciary. Subcommittee on Crime.
31370,John Batt
31371,Lucy Smith
31372,Kyrgyzstan.
31373,Tenniel Evans
31374,Susan A. Gelman
31375,Ernst L. Moerk
31376,Jackie Wullschlager
31377,David Owen
31378,"Anthony Spirito, Anne E. Kazak"
31379,Mitzi Waltz
31380,Amma Darko
31381,Dean E. Hess
31382,E. R. Boyce
31383,"Nora Burglon, Fritz Eichenberg"
31384,Leslie Benjamin Hohman
31385,Mary Entwistle
31386,Frederic Huntington Bartlett
31387,"Bates, Barbara."
31388,"Chen, Da"
31389,Josette Frank
31390,Federico Carlos Soto Acosta
31391,Ukraine
31392,Federal/Provincial/Territorial Early Childhood Development Agreement (Canada)
31393,Fabrice Virgili
31394,Harold Gaster
31395,Shirley Camper Soman
31396,Lawrence Darton
31397,"Linda Ayers, Cathlyn Thomas, Carol Littlejohn"
31398,Amanda Grant
31399,Andrés Trapiello
31400,"Jennie Lindon, Lance Lindon, Leandra Negrini"
31401,Michael G. Caty
31402,Patience Thomson
31403,Hope Daniels
31404,Robert Dumont
31405,Ru Freeman
31406,Sammy Margo
31407,"Quentin Blake, Julia Eccleshare"
31408,Eric Jonas Swensson
31409,Gary Wise
31410,Ruby Bridges
31411,Cece Bell
31412,Kate Jackson Bedford
31413,Deborah Hoffman
31414,Margaret H. Lippert
31415,Barbara D'Amato
31416,Malavika Vartak
31417,Moḥ. Ānachāra Ālī Khāna
31418,Bill Martin Jr.
31419,Francisco González de Tena
31420,Caron B. Goode
31421,Melly Setyawati
31422,Michigan.
31423,Andrew Clover
31424,Rudolfo A. Anaya
31425,Kip Fulbeck
31426,Walter Loban
31427,Ishmȯkhămăt Ghălău̇etdinov
31428,"Zena Sutherland, Betsy Gould Hearne, Marilyn Kaye"
31429,I. Newton Kugelmass
31430,Katherine Kirkpatrick
31431,"C. R. Snyder, Diane McDermott, William Cook, Michael A. Rapoff"
31432,"Raymond Montemayor, Gerald R. Adams, Thomas P. Gullotta"
31433,Una Haynes
31434,César A. Ramírez Fajardo
31435,Jillian Medoff
31436,Judy Colbert
31437,Robin Shohet
31438,Philippe Lacoue-Labarthe
31439,Stacey Antine
31440,Gerrie Ferris Finger
31441,Michael J. Welch
31442,"Ross, Jim"
31443,Dorothy K. Fletcher
31444,David L. Hill
31445,"Pia Rebello Britto, Patrice L. Engle, Charles M. Super"
31446,"Ruth Schmidt Neven, Vicki Anderson, Tim Godber"
31447,Paavo Rintala
31448,Maria Buyno-Arctowa
31449,Abby Rike
31450,Charles F. Egelmann
31451,"William H. Dietz, Loraine Stern"
31452,Jean Matter Mandler
31453,Renate Dorrestein
31454,"Målfrid Grude Flekkøy, Malfrid Grude Flekkoy, Natalie Hevener Kaufman"
31455,Ellen Bowers
31456,"Jay Gordon, Maria Goodavage, Jay Gordon"
31457,"Vogel, Alfred"
31458,"Carroll-Abbing, John Patrick"
31459,Caroline Leavitt
31460,Jackie Hance
31461,Len Saunders
31462,"Michael F. Graves, Paulus Willem van den Broek, Barbara Taylor"
31463,Joseph A. Lijembe
31464,Ceri Roberts
31465,"Joan Busfield, Michael Paddon"
31466,Hortense Barry
31467,"Irwin Garfinkel, Jennifer L. Hochschild, Sara McLanahan"
31468,Gary Wiener
31469,Tom Callaghan
31470,Brenda Williams
31471,"Spyros Doxiadis, Jaqueline Tyrwhitt"
31472,"Olga K. Garnica, Martha L. King"
31473,Ransom H. Tyler
31474,"Julia Brannen, Moss, Peter, Peter Moss"
31475,Alison Lester
31476,"E. Mavis Hetherington, Josephine D. Arasteh"
31477,"J. Johnson, Shirley R. (FWD) Bysiewicz"
31478,"Sergio Morra, Camilla Gobbo, Zopito Marini, Ronald Sheese"
31479,"Alan G. Kamhi, Hugh W. Catts, Alan G. Kamhi"
31480,"James F. Kavanagh, Ignatius G. Mattingly"
31481,"Stephen Hussey, Anthony Fletcher"
31482,Jean D'Ensingè
31483,Diane Swanson
31484,Mary Manz Simon
31485,Erin Siegal
31486,Myla Goldberg
31487,"Jean Eckard, Arnould Galopin"
31488,Laura Pedersen
31489,Jan Hoorweg
31490,Jacob Sager Weinstein
31491,Winfried Weiss
31492,V. F. Calverton
31493,Landon Pearson
31494,"Nutricia Symposium (8th 1989 Yogyakarta, Indonesia)"
31495,D. Alnwick
31496,Clare Rose
31497,Mary V. Jackson
31498,Gary R. Anderson
31499,Milton J. E. Senn
31500,Grace Abbott
31501,Monika Nemetschek
31502,Florence Davenport Hill
31503,Chester Garfield Vernier
31504,Giangi Schibotto
31505,United States. Children's Bureau. Committee on Physical Standards for Working Children.
31506,Samuel Torrey Orton
31507,Margaret Himley
31508,Simon Légasse
31509,Irina Petrovna Lupanova
31510,Christian Boltanski
31511,"United States. Congress. Senate. Committee on Commerce, Science, and Transportation. Subcommittee on Communications."
31512,William H. Slingerland
31513,Hilda Hollingsworth
31514,Elaine S. Andersen
31515,Anne Scott MacLeod
31516,Dorothy Haegert
31517,"Phillips, Samuel"
31518,"Wayne H. Holtzman, Wayne Harold Holtzman"
31519,Viktor Bakin
31520,Sally Kevill-Davies
31521,Harry Hunsicker
31522,"Taylor, John"
31523,Benjamin Teall
31524,"Patri, Angelo"
31525,John Madison Taylor
31526,A. Graeme Mitchell
31527,Walter Tetzlaff
31528,Edmund Owen
31529,"Hilary Gardner, Michael A. Forrester"
31530,Patricia Heberer
31531,Harriet Ward
31532,Rosa Montero
31533,Buffy Silverman
31534,Deborah C. De Rosa
31535,Stephen D. Krashen
31536,"Natalie Hevener Kaufman, Irene Rizzini"
31537,Elena Khlinovskaya Rockhill
31538,"Jim Aylesworth, Jennifer K. Rotole"
31539,Brenda S. Copeland
31540,Raymonde Sneddon
31541,Ann Farrell
31542,Patrizia Romito
31543,John Sharry
31544,Michael G. Wyness
31545,Linda Shields
31546,"Mark E. Courtney, Dorota Iwaniec"
31547,Charles Beem
31548,Arnon Bentovim
31549,"Helmut Remschmidt, Frank Theisen, Frank Theisen"
31550,"Ian Sinclair, Claire Baker, Jenny Lee"
31551,"Laura W. Nathanson, Laura Nathanson"
31552,Sandra McKay
31553,"Robert N. Emde, Dennie Wolf, David Oppenheim"
31554,Harries et al
31555,Janet Kay
31556,Leslie Hicks
31557,Bryce McDougall
31558,Rosemary Thompson
31559,Isabel V. Sawhill
31560,"Julian Elliott, Neil R. Hufton, Leonid Ilyushin, Wayne Willis"
31561,Tanya Remer Altmann
31562,Irving Epstein
31563,W. Bernard Lukenbill
31564,"Gary Morchower, Gary C. Morchower"
31565,"Keith W. Ashcraft, J. Patrick Murphy"
31566,Alexis Lipsitz Flippin
31567,Nick Dalton
31568,Per Hove Thomsen
31569,"Jonathan Green, Brian Jacobs"
31570,"David Southall, Child Advocacy International"
31571,Linda Glaser
31572,"Don S. Browning, Bonnie J. Miller-McLemore"
31573,James G. Barber
31574,David Laskin
31575,Janet Maybin
31576,William N. Friedrich
31577,Arthur N. Applebee
31578,Dorota Iwaniec
31579,Jerome S. Bruner
31580,Julia Brannen
31581,Anne E. Mills
31582,Kamil Ud Deen
31583,Kathy East
31584,"Ellen Chiocca, Ellen M. Chiocca"
31585,"Lita Linzer Schwartz, Natalie K. Isser"
31586,Jana Pařízková
31587,Sandy Hobbs
31588,Barbara A. Arrighi
31589,Duncan Lindsey
31590,"María Rius, Josep M. Parramon, Carme Solé Vendrell"
31591,Victor E. Neuburg
31592,Joni Rodgers
31593,Philip E. Veerman
31594,Roslyn Lindheim
31595,"Smith, Carl H."
31596,M. Winick
31597,Edwin L. Kendig
31598,Mary Ellen Chase
31599,David Morley
31600,"Lynn Jamieson, Claire Toynbee"
31601,Dolores Durkin
31602,"Gooch, Robert"
31603,Francis Lee Utley
31604,Miriam Morton
31605,Caroline Hedger
31606,"Abell, L. G. Mrs"
31607,C. Kelly Robinson
31608,Matilda Chaplin Ayrton
31609,Tomiko Shirakigawa
31610,Henrietta Christian Wright
31611,Charles Winter
31612,Hanns Reich
31613,"Forbush, William Byron"
31614,George Paul Jacoby
31615,Louisiana.
31616,Joseph Kay
31617,Louise de Koven Bowen
31618,"Warren, Alan"
31619,Mary S. Haviland
31620,Samuel Marinus Zwemer
31621,Elisabeth Robinson Scovil
31622,Helen Crandall Goodspeed
31623,"Field, E. M. Mrs."
31624,George Benjamin Mangold
31625,William Isaac Thomas
31626,John Fordyce Markey
31627,Jeno Tihanyi
31628,Mary Holbrook MacElroy
31629,Statistics Canada
31630,Margalit Banai
31631,Harriet Mitchell
31632,"Ballard, Philip Boswood"
31633,Theresa Dansdill
31634,Gwendolen E. Chesters
31635,Kenneth Walker
31636,William Blackley Drummond
31637,"Hall, W. Clarke Sir"
31638,Ignazio Baviera
31639,Mary Steichen Calderone
31640,"Burt, Mary Elizabeth"
31641,Lucy Aikin
31642,Albert Picket
31643,David C. Pollock
31644,Gerald Holton
31645,Bernadette Hoey
31646,Jane Collier
31647,Mavis Reimer
31648,Emma Cunliffe
31649,B. Denise Hodgins
31650,Caroline Sarojini Hart
31651,Josephine C. Foster
31652,Ernest R. Groves
31653,"Kevin B. Mac Donnell, R. Kent Rasmussen, Hal Holbrook"
31654,Henry S. Maas
31655,Ton van der Geest
31656,John M. Scudder
31657,Jolanda Vanderwal Taylor
31658,Andrew Wood Wilkinson
31659,Richard I. Feinbloom
31660,Louis P. Dehner
31661,Clifford G. Grulee
31662,American Academy of Pediatrics. Committee on Hospital Care.
31663,Derrick B. Jelliffe
31664,Earl Mindell
31665,"Robert J. Haggerty, Ivan B. Pless, Klaus J. Roghmann"
31666,Jan Irving
31667,Doris R. Entwisle
31668,Eero Huovinen
31669,Barbara Rollock
31670,Eva Noble
31671,"Glenn Austin, John C. Richards, Julia S. Oliver"
